chr10	118677254	118677255	E18
chr10	118677847	118677848	E18
chr10	118678485	118678486	E18
chr10	118679095	118679096	E18
chr10	118683370	118683371	E18
chr10	118685368	118685369	E18
chr10	118686885	118686886	E18
chr10	118687316	118687317	E18
chr10	118689058	118689059	E18
chr10	118690271	118690272	E18
chr10	118693656	118693657	E18
chr10	118695917	118695918	E18
chr10	118696006	118696007	E18
chr10	118696105	118696106	E18
chr10	118699123	118699124	E18
chr10	118699123	118699124	E18
chr10	118699151	118699152	E18
chr10	118699151	118699152	E18
chr10	118700058	118700059	E18
chr10	118702645	118702646	E18
chr10	118704091	118704092	E18
chr10	118704251	118704252	E18
chr10	118706862	118706863	E18
chr10	118708378	118708379	E18
chr10	118709845	118709846	E18
chr10	118710084	118710085	E18
chr10	118710225	118710226	E18
chr10	118711913	118711914	E18
chr10	118712242	118712243	E18
chr10	118712323	118712324	E18
chr10	118713085	118713086	E18
chr10	118957262	118957263	E17
chr10	119001688	119001689	E17
chr10	119010701	119010702	E17
chr10	119011680	119011681	E17
chr10	119011680	119011681	E17
chr10	119011739	119011740	E17
chr10	119011739	119011740	E17
chr10	119012927	119012928	E17
chr10	119015309	119015310	E17
chr10	119018030	119018031	E17
chr10	119020703	119020704	E16
chr10	119020852	119020853	E16
chr10	119022301	119022302	E16
chr10	119022674	119022675	E16
chr10	119023094	119023095	E17
chr10	119031074	119031075	E18
chr10	119119295	119119296	E6
chr10	119119738	119119739	E6
chr10	119120113	119120114	E6
chr10	119120951	119120952	E6
chr10	119121295	119121296	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121365	119121366	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121369	119121370	E6
chr10	119121398	119121399	E6
chr10	119121398	119121399	E6
chr10	119121398	119121399	E6
chr10	119121398	119121399	E6
chr10	119121484	119121485	E6
chr10	119121484	119121485	E6
chr10	119121515	119121516	E6
chr10	119121515	119121516	E6
chr10	119121595	119121596	E6
chr10	119121699	119121700	E6
chr10	119122508	119122509	E11
chr10	119122863	119122864	E11
chr10	119123868	119123869	E11
chr10	119124393	119124394	E11
chr10	119124514	119124515	E11
chr10	119124648	119124649	E11
chr10	119126485	119126486	E4
chr10	119126622	119126623	E6
chr10	119126622	119126623	E6
chr10	119126623	119126624	E6
chr10	119126623	119126624	E6
chr10	119127085	119127086	E6
chr10	119127645	119127646	E2
chr10	119128268	119128269	E2
chr10	119128477	119128478	E2
chr10	119129510	119129511	E2
chr10	119131072	119131073	E2
chr10	119131186	119131187	E2
chr10	119131186	119131187	E2
chr10	119131233	119131234	E2
chr10	119131233	119131234	E2
chr10	119131390	119131391	E2
chr10	119131390	119131391	E2
chr10	119131430	119131431	E2
chr10	119131884	119131885	E2
chr10	119133030	119133031	E2
chr10	119133030	119133031	E2
chr10	119133030	119133031	E2
chr10	119133030	119133031	E2
chr10	119133073	119133074	E2
chr10	119133073	119133074	E2
chr10	119133073	119133074	E2
chr10	119133073	119133074	E2
chr10	119133095	119133096	E2
chr10	119133095	119133096	E2
chr10	119133095	119133096	E2
chr10	119133095	119133096	E2
chr10	119133306	119133307	E2
chr10	119133610	119133611	E1
chr10	119134350	119134351	E1
chr10	119134397	119134398	E1
chr10	119134504	119134505	E1
chr10	119134921	119134922	E1
chr10	119135619	119135620	E2
chr10	119136245	119136246	E17
chr10	119137415	119137416	E17
chr10	119137551	119137552	E17
chr10	119137639	119137640	E17
chr10	119137639	119137640	E17
chr10	119137667	119137668	E17
chr10	119137667	119137668	E17
chr10	119137967	119137968	E17
chr10	119138673	119138674	E17
chr10	119143701	119143702	E17
chr10	119825112	119825113	E17
chr10	119828831	119828832	E17
chr10	119829762	119829763	E17
chr10	119834847	119834848	E17
chr10	119836986	119836987	E17
chr10	119837601	119837602	E17
chr10	119837711	119837712	E17
chr10	119841834	119841835	E17
chr10	119842383	119842384	E17
chr10	119842383	119842384	E17
chr10	119842386	119842387	E17
chr10	119842386	119842387	E17
chr10	119842465	119842466	E17
chr10	119844062	119844063	E17
chr10	119846018	119846019	E17
chr10	119846161	119846162	E17
chr10	119848033	119848034	E17
chr10	119848242	119848243	E17
chr10	119851591	119851592	E17
chr10	119853798	119853799	E17
chr10	119858363	119858364	E17
chr10	119858522	119858523	E17
chr10	119863589	119863590	E17
chr10	119863677	119863678	E17
chr10	119868672	119868673	E17
chr10	119869999	119870000	E17
chr10	119870231	119870232	E17
chr10	119870457	119870458	E17
chr10	119872627	119872628	E17
chr10	119874875	119874876	E17
chr10	119875913	119875914	E17
chr10	119879813	119879814	E17
chr10	119882524	119882525	E17
chr10	119885338	119885339	E17
chr10	119887396	119887397	E17
chr10	119890217	119890218	E17
chr10	119893621	119893622	E17
chr10	119893887	119893888	E17
chr10	119894343	119894344	E17
chr10	119896420	119896421	E17
chr10	119901384	119901385	E17
chr10	119901852	119901853	E17
chr10	119905749	119905750	E17
chr10	119906519	119906520	E17
chr10	119912781	119912782	E17
chr10	119914716	119914717	E17
chr10	119915003	119915004	E17
chr10	119918092	119918093	E17
chr10	119919078	119919079	E17
chr10	119919819	119919820	E17
chr10	119919819	119919820	E17
chr10	119919822	119919823	E17
chr10	119919822	119919823	E17
chr10	119921531	119921532	E17
chr10	119924664	119924665	E17
chr10	119928219	119928220	E17
chr10	119935891	119935892	E18
chr10	119938171	119938172	E18
chr10	119938807	119938808	E18
chr10	119944243	119944244	E18
chr10	122378862	122378863	E13
chr10	124461755	124461756	E17
chr10	124769804	124769805	E6
chr10	125778723	125778724	E17
chr10	125778723	125778724	E17
chr10	125778723	125778724	E17
chr10	125778723	125778724	E17
chr10	125778731	125778732	E17
chr10	125778731	125778732	E17
chr10	125778731	125778732	E17
chr10	125778731	125778732	E17
chr10	125778759	125778760	E17
chr10	125778759	125778760	E17
chr10	125778759	125778760	E17
chr10	125778759	125778760	E17
chr10	125779081	125779082	E17
chr10	125779081	125779082	E17
chr10	125779081	125779082	E17
chr10	125779081	125779082	E17
chr10	125779095	125779096	E17
chr10	125779095	125779096	E17
chr10	125779095	125779096	E17
chr10	125779095	125779096	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779128	125779129	E17
chr10	125779179	125779180	E17
chr10	125779179	125779180	E17
chr10	125779418	125779419	E17
chr10	125779889	125779890	E17
chr10	125780997	125780998	E17
chr10	125785806	125785807	E17
chr10	125786088	125786089	E17
chr10	125786088	125786089	E17
chr10	125786138	125786139	E17
chr10	125786138	125786139	E17
chr10	125786582	125786583	E17
chr10	125786582	125786583	E17
chr10	125786600	125786601	E17
chr10	125786600	125786601	E17
chr10	125787223	125787224	E17
chr10	125788305	125788306	E17
chr10	125790025	125790026	E17
chr10	125790546	125790547	E16
chr10	125793568	125793569	E17
chr10	125794195	125794196	E17
chr10	125794381	125794382	E17
chr10	125795004	125795005	E11
chr10	125795395	125795396	E11
chr10	125795634	125795635	E4
chr10	125795634	125795635	E4
chr10	125795665	125795666	E4
chr10	125795665	125795666	E4
chr10	125795974	125795975	E4
chr10	125795974	125795975	E4
chr10	125796048	125796049	E11
chr10	125796048	125796049	E11
chr10	125796048	125796049	E11
chr10	125796048	125796049	E11
chr10	125796084	125796085	E11
chr10	125796084	125796085	E11
chr10	125796685	125796686	E6
chr10	125797772	125797773	E6
chr10	125797860	125797861	E6
chr10	125798316	125798317	E6
chr10	125798602	125798603	E6
chr10	125798960	125798961	E6
chr10	125799204	125799205	E6
chr10	125799204	125799205	E6
chr10	125799204	125799205	E6
chr10	125799231	125799232	E6
chr10	125799231	125799232	E6
chr10	125799231	125799232	E6
chr10	125799246	125799247	E6
chr10	125799246	125799247	E6
chr10	125799246	125799247	E6
chr10	125799246	125799247	E6
chr10	125800358	125800359	E6
chr10	125802120	125802121	E11
chr10	125802596	125802597	E11
chr10	125803163	125803164	E11
chr10	125803327	125803328	E11
chr10	125803327	125803328	E11
chr10	125803337	125803338	E11
chr10	125803337	125803338	E11
chr10	125806785	125806786	E13
chr10	125807238	125807239	E13
chr10	125807790	125807791	E12
chr10	125808382	125808383	E17
chr10	125809799	125809800	E17
chr10	125809986	125809987	E17
chr10	125811710	125811711	E17
chr10	125813778	125813779	E16
chr10	125814265	125814266	E16
chr10	125814644	125814645	E16
chr10	125815374	125815375	E16
chr10	125815450	125815451	E17
chr10	125815820	125815821	E17
chr10	125817294	125817295	E17
chr10	125818983	125818984	E17
chr10	125819078	125819079	E17
chr10	125820725	125820726	E17
chr10	125823187	125823188	E11
chr10	125823187	125823188	E11
chr10	125823221	125823222	E11
chr10	125826500	125826501	E15
chr10	125829969	125829970	E16
chr10	125834003	125834004	E15
chr10	125834419	125834420	E16
chr10	125836043	125836044	E16
chr10	125841756	125841757	E17
chr10	125842945	125842946	E17
chr10	125843390	125843391	E17
chr10	125846361	125846362	E17
chr10	125847698	125847699	E17
chr10	125850627	125850628	E16
chr10	125856849	125856850	E17
chr10	125860862	125860863	E12
chr10	125861922	125861923	E12
chr10	125864790	125864791	E15
chr10	125865965	125865966	E4
chr10	125873806	125873807	E18
chr10	125874940	125874941	E18
chr10	125875737	125875738	E18
chr10	125876751	125876752	E18
chr10	125879691	125879692	E18
chr10	125884204	125884205	E18
chr10	125888240	125888241	E18
chr10	125893451	125893452	E18
chr10	125893653	125893654	E18
chr10	125894330	125894331	E18
chr10	125900633	125900634	E18
chr10	125901507	125901508	E18
chr10	125905063	125905064	E18
chr10	125907536	125907537	E18
chr10	125907572	125907573	E18
chr10	125907572	125907573	E18
chr10	125909657	125909658	E18
chr10	125911444	125911445	E18
chr10	125912645	125912646	E18
chr10	125918693	125918694	E18
chr10	125921696	125921697	E17
chr10	125923295	125923296	E17
chr10	125925260	125925261	E17
chr10	125925704	125925705	E17
chr10	125928257	125928258	E18
chr10	125928451	125928452	E18
chr10	125928451	125928452	E18
chr10	125928461	125928462	E18
chr10	125928461	125928462	E18
chr10	125932013	125932014	E18
chr10	125932963	125932964	E18
chr10	125945069	125945070	E13
chr10	125945556	125945557	E13
chr10	125950410	125950411	E13
chr10	125953187	125953188	E18
chr10	125953495	125953496	E18
chr10	125953707	125953708	E18
chr10	125954048	125954049	E18
chr10	125954727	125954728	E18
chr10	125955030	125955031	E18
chr10	125955331	125955332	E18
chr10	125956366	125956367	E18
chr10	125957791	125957792	E18
chr10	125958565	125958566	E18
chr10	125959136	125959137	E18
chr10	125959136	125959137	E18
chr10	125959168	125959169	E18
chr10	125959168	125959169	E18
chr10	125959241	125959242	E18
chr10	125959241	125959242	E18
chr10	125960442	125960443	E12
chr10	125960580	125960581	E12
chr10	125960580	125960581	E12
chr10	125960580	125960581	E12
chr10	125960580	125960581	E12
chr10	125960619	125960620	E12
chr10	125960619	125960620	E12
chr10	125960619	125960620	E12
chr10	125960619	125960620	E12
chr10	125960624	125960625	E12
chr10	125960624	125960625	E12
chr10	125960624	125960625	E12
chr10	125960624	125960625	E12
chr10	125997307	125997308	E18
chr10	126029282	126029283	E11
chr10	126029282	126029283	E11
chr10	126029327	126029328	E11
chr10	126029327	126029328	E11
chr10	126030611	126030612	E18
chr10	126030611	126030612	E18
chr10	126030644	126030645	E18
chr10	126030644	126030645	E18
chr10	1265577	1265578	E18
chr10	129111667	129111668	E18
chr10	132099223	132099224	E12
chr10	132100610	132100611	E13
chr10	132153256	132153257	E18
chr10	132154490	132154491	E18
chr10	132154490	132154491	E18
chr10	132154559	132154560	E18
chr10	132154559	132154560	E18
chr10	132162756	132162757	E18
chr10	132163202	132163203	E18
chr10	132163594	132163595	E18
chr10	132164027	132164028	E18
chr10	132164027	132164028	E18
chr10	132164065	132164066	E18
chr10	132164065	132164066	E18
chr10	132165302	132165303	E18
chr10	132165458	132165459	E18
chr10	132165869	132165870	E18
chr10	132166096	132166097	E18
chr10	132166251	132166252	E18
chr10	132168178	132168179	E18
chr10	132168870	132168871	E18
chr10	132169923	132169924	E18
chr10	132171412	132171413	E18
chr10	132171808	132171809	E18
chr10	132174724	132174725	E18
chr10	132175145	132175146	E18
chr10	132175870	132175871	E13
chr10	132176137	132176138	E13
chr10	132177661	132177662	E13
chr10	132178442	132178443	E13
chr10	132181806	132181807	E13
chr10	132186626	132186627	E13
chr10	132187458	132187459	E13
chr10	132189263	132189264	E13
chr10	132190197	132190198	E13
chr10	132191814	132191815	E13
chr10	132192063	132192064	E13
chr10	132192063	132192064	E13
chr10	132192065	132192066	E13
chr10	132192065	132192066	E13
chr10	132193504	132193505	E13
chr10	132195308	132195309	E13
chr10	132197789	132197790	E18
chr10	132200352	132200353	E18
chr10	132201149	132201150	E18
chr10	132202892	132202893	E18
chr10	132204497	132204498	E18
chr10	132215263	132215264	E18
chr10	133243990	133243991	E18
chr10	133250526	133250527	E18
chr10	133254521	133254522	E18
chr10	133298366	133298367	E18
chr10	133313218	133313219	E13
chr10	133337096	133337097	E18
chr10	133362340	133362341	E13
chr10	133368776	133368777	E13
chr10	133369233	133369234	E13
chr10	133369540	133369541	E13
chr10	133369540	133369541	E13
chr10	133369590	133369591	E13
chr10	133369590	133369591	E13
chr10	133370622	133370623	E13
chr10	133370917	133370918	E13
chr10	133373592	133373593	E13
chr10	133374509	133374510	E18
chr10	133375015	133375016	E18
chr10	133376142	133376143	E18
chr10	133376623	133376624	E18
chr10	133376854	133376855	E18
chr10	133376854	133376855	E18
chr10	133376897	133376898	E18
chr10	133376897	133376898	E18
chr10	133377066	133377067	E18
chr10	133377807	133377808	E18
chr10	133377956	133377957	E18
chr10	133378649	133378650	E18
chr10	133379258	133379259	E18
chr10	133381104	133381105	E18
chr10	133381828	133381829	E18
chr10	133381993	133381994	E18
chr10	133382473	133382474	E18
chr10	133383134	133383135	E18
chr10	133383710	133383711	E18
chr10	133385465	133385466	E18
chr10	133386317	133386318	E18
chr10	133386546	133386547	E18
chr10	133386664	133386665	E18
chr10	133386787	133386788	E18
chr10	133386974	133386975	E18
chr10	1526643	1526644	E18
chr10	15414813	15414814	E17
chr10	16510058	16510059	E18
chr10	16512255	16512256	E18
chr10	16512724	16512725	E18
chr10	16513529	16513530	E18
chr10	16514711	16514712	E18
chr10	16516291	16516292	E18
chr10	16806474	16806475	E6
chr10	16806709	16806710	E6
chr10	16806832	16806833	E6
chr10	16806998	16806999	E6
chr10	16806998	16806999	E6
chr10	16806998	16806999	E6
chr10	16806998	16806999	E6
chr10	16807022	16807023	E6
chr10	16807022	16807023	E6
chr10	16807022	16807023	E6
chr10	16807022	16807023	E6
chr10	16807049	16807050	E6
chr10	16807049	16807050	E6
chr10	16807049	16807050	E6
chr10	16807049	16807050	E6
chr10	16808537	16808538	E6
chr10	16809433	16809434	E6
chr10	16809648	16809649	E6
chr10	16809832	16809833	E6
chr10	16809935	16809936	E6
chr10	16810185	16810186	E6
chr10	16811253	16811254	E6
chr10	16814686	16814687	E6
chr10	16814836	16814837	E6
chr10	16815134	16815135	E6
chr10	16817239	16817240	E6
chr10	16817619	16817620	E6
chr10	16818064	16818065	E6
chr10	16819401	16819402	E6
chr10	16820697	16820698	E11
chr10	16821162	16821163	E11
chr10	16832566	16832567	E12
chr10	16834403	16834404	E12
chr10	26438753	26438754	E18
chr10	26438753	26438754	E18
chr10	28765873	28765874	E17
chr10	28782575	28782576	E17
chr10	28784519	28784520	E17
chr10	28784612	28784613	E17
chr10	28791253	28791254	E18
chr10	28792795	28792796	E18
chr10	28794444	28794445	E18
chr10	28794918	28794919	E18
chr10	28797052	28797053	E18
chr10	28797566	28797567	E18
chr10	28800883	28800884	E18
chr10	28803120	28803121	E18
chr10	28803355	28803356	E18
chr10	28803355	28803356	E18
chr10	28803405	28803406	E18
chr10	28803405	28803406	E18
chr10	28805074	28805075	E18
chr10	28807156	28807157	E18
chr10	28810593	28810594	E13
chr10	28812749	28812750	E12
chr10	28813577	28813578	E12
chr10	28813577	28813578	E12
chr10	28813580	28813581	E12
chr10	28813580	28813581	E12
chr10	28817056	28817057	E6
chr10	28823301	28823302	E1
chr10	30287388	30287389	E17
chr10	30295916	30295917	E17
chr10	30299274	30299275	E17
chr10	30299573	30299574	E17
chr10	30302120	30302121	E17
chr10	30302276	30302277	E17
chr10	30307103	30307104	E17
chr10	30311297	30311298	E17
chr10	30323711	30323712	E11
chr10	30325345	30325346	E17
chr10	30327945	30327946	E16
chr10	30337074	30337075	E17
chr10	30340851	30340852	E17
chr10	30340918	30340919	E17
chr10	30342763	30342764	E17
chr10	30343296	30343297	E17
chr10	30345615	30345616	E17
chr10	30349586	30349587	E16
chr10	30351386	30351387	E17
chr10	30351386	30351387	E17
chr10	30351449	30351450	E17
chr10	30351470	30351471	E17
chr10	30351470	30351471	E17
chr10	30351689	30351690	E17
chr10	30351777	30351778	E17
chr10	30352205	30352206	E17
chr10	30352484	30352485	E17
chr10	30352882	30352883	E17
chr10	30355991	30355992	E17
chr10	30356391	30356392	E17
chr10	30357029	30357030	E17
chr10	30357169	30357170	E17
chr10	30358255	30358256	E17
chr10	30359122	30359123	E17
chr10	30359717	30359718	E17
chr10	30360443	30360444	E17
chr10	30362143	30362144	E17
chr10	30364632	30364633	E17
chr10	30407888	30407889	E17
chr10	30409615	30409616	E17
chr10	30409615	30409616	E17
chr10	30410625	30410626	E17
chr10	30433979	30433980	E17
chr10	3100303	3100304	E17
chr10	3132876	3132877	E7
chr10	3133588	3133589	E7
chr10	3135471	3135472	E7
chr10	3135884	3135885	E7
chr10	3136241	3136242	E7
chr10	3136723	3136724	E7
chr10	3137471	3137472	E7
chr10	3137650	3137651	E8
chr10	3138626	3138627	E5
chr10	3138759	3138760	E5
chr10	3140993	3140994	E5
chr10	3141277	3141278	E5
chr10	3144751	3144752	E5
chr10	3148507	3148508	E5
chr10	3148661	3148662	E5
chr10	3148661	3148662	E5
chr10	3150251	3150252	E5
chr10	3155066	3155067	E5
chr10	3155400	3155401	E5
chr10	3158499	3158500	E5
chr10	3160796	3160797	E5
chr10	3162007	3162008	E5
chr10	3162743	3162744	E5
chr10	3163426	3163427	E5
chr10	3165440	3165441	E5
chr10	3166823	3166824	E5
chr10	3167220	3167221	E5
chr10	3167558	3167559	E5
chr10	3168003	3168004	E5
chr10	3168477	3168478	E5
chr10	3169016	3169017	E5
chr10	3172547	3172548	E5
chr10	3181424	3181425	E5
chr10	32267301	32267302	E18
chr10	32270775	32270776	E18
chr10	32272930	32272931	E18
chr10	32276777	32276778	E18
chr10	32278451	32278452	E18
chr10	32279506	32279507	E18
chr10	32283321	32283322	E18
chr10	32285831	32285832	E18
chr10	32285914	32285915	E18
chr10	32286516	32286517	E18
chr10	32288203	32288204	E18
chr10	32288583	32288584	E18
chr10	32288860	32288861	E18
chr10	32288860	32288861	E18
chr10	32290378	32290379	E18
chr10	32302348	32302349	E5
chr10	32308690	32308691	E5
chr10	32310025	32310026	E5
chr10	32310536	32310537	E5
chr10	32310903	32310904	E5
chr10	32313842	32313843	E5
chr10	32317485	32317486	E5
chr10	32319821	32319822	E5
chr10	32321812	32321813	E5
chr10	32324786	32324787	E5
chr10	32324786	32324787	E5
chr10	32324809	32324810	E5
chr10	32324809	32324810	E5
chr10	32326517	32326518	E5
chr10	32327041	32327042	E5
chr10	32327418	32327419	E5
chr10	32327418	32327419	E5
chr10	32327477	32327478	E5
chr10	32327477	32327478	E5
chr10	32329094	32329095	E6
chr10	32336808	32336809	E5
chr10	32342857	32342858	E2
chr10	32346044	32346045	E4
chr10	32346906	32346907	E18
chr10	32350165	32350166	E18
chr10	32352042	32352043	E18
chr10	34983872	34983873	E18
chr10	35035691	35035692	E17
chr10	35067846	35067847	E18
chr10	35073753	35073754	E18
chr10	35073753	35073754	E18
chr10	35126540	35126541	E18
chr10	35126627	35126628	E18
chr10	35145445	35145446	E17
chr10	35151404	35151405	E18
chr10	35151404	35151405	E18
chr10	35204328	35204329	E18
chr10	43368332	43368333	E18
chr10	45451968	45451969	E6
chr10	45488529	45488530	E5
chr10	45488529	45488530	E5
chr10	45491364	45491365	E11
chr10	45519419	45519420	E18
chr10	45560293	45560294	E17
chr10	45585910	45585911	E17
chr10	45590945	45590946	E16
chr10	46012803	46012804	E18
chr10	50044737	50044738	E5
chr10	50179998	50179999	E5
chr10	5387046	5387047	E17
chr10	5387046	5387047	E17
chr10	59709791	59709792	E18
