geneID	p0	p1	p2	p3	p4	hits	nonhits	trait	maxSigEQTL	maxSigGWAS	maxNonSigEQTL	maxNonSigGWAS
ENSG00000013561	3.18362707250595e-14	4.96273409683024e-07	6.41506270941814e-08	0.999999362179193	7.7396737393458e-08	4	87	Astle_et_al_2016_White_blood_cell_count	12.497400835152	2.00484678278367	12.497400835152	2.15372475758779
ENSG00000013561	9.81622951582423e-10	4.93871123552515e-07	0.00198366493367414	0.99801539602579	4.44187790274323e-07	4	87	GIANT_HEIGHT	12.497400835152	0.42021640338319	12.497400835152	0.563540260638755
ENSG00000013561	3.48476326108918e-08	4.60331363720384e-07	0.0703731407925304	0.929617192032325	9.17199614924137e-06	4	87	UKB_23099_Body_fat_percentage	12.497400835152	0.163269736776063	12.497400835152	0.283360367909291
ENSG00000013561	1.19489636479383e-14	4.96081725138503e-07	2.40866691266201e-08	0.999999390421729	8.94098623386481e-08	4	87	Astle_et_al_2016_Sum_basophil_neutrophil_counts	12.497400835152	1.27093041798681	12.497400835152	1.41038545936873
ENSG00000013561	4.67798847505947e-17	4.95879930792651e-07	9.43370655972592e-11	0.999999417957048	8.60686871748489e-08	4	87	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	12.497400835152	1.37473344854892	12.497400835152	1.49620931694282
ENSG00000013561	1.52624768406662e-07	3.4016082161065e-07	0.309712490788146	0.690267534871592	1.94815546721507e-05	4	87	IBD.EUR.Inflammatory_Bowel_Disease	12.497400835152	0.410795977156878	12.497400835152	0.726535727378654
ENSG00000013561	1.36942434397463e-08	4.80878137467531e-07	0.0276889586919115	0.972307373344831	3.1733908777773e-06	4	87	UKB_21001_Body_mass_index_BMI	12.497400835152	0.323627949187181	12.497400835152	0.431902850428875
ENSG00000013561	3.23932106234199e-08	4.60074230379851e-07	0.0657773324003081	0.93422207171824	1.03414010969088e-07	4	87	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	12.497400835152	0.18891786484037	12.497400835152	0.306571472573961
ENSG00000013561	2.20707342078072e-07	2.71836882578842e-07	0.448095557959287	0.551901897997717	2.051498771136e-06	4	87	UKB_1200_Sleeplessness_or_insomnia	12.497400835152	0.251742798633601	12.497400835152	1.23491294024822
ENSG00000013561	1.33967710835574e-10	4.94657618315316e-07	0.000270755653456536	0.999728558851664	1.90703294253831e-07	4	87	UKB_20002_1111_self_reported_asthma	12.497400835152	0.146733306207775	12.497400835152	0.320190762458529
ENSG00000013561	3.23729898814251e-09	4.92135769136906e-07	0.00653505098521923	0.993461612718799	2.84092291245331e-06	4	87	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	12.497400835152	0.515550065014396	12.497400835152	0.63901406191737
ENSG00000013561	7.90204826131459e-17	4.95992788227699e-07	1.59317713637507e-10	0.99999942204688	8.18010143478291e-08	4	87	Astle_et_al_2016_Myeloid_white_cell_count	12.497400835152	1.38332414531391	12.497400835152	1.49268395992359
ENSG00000013561	2.22357588891516e-07	2.70106369388823e-07	0.451520207703606	0.548476733041209	2.56679122712678e-06	4	87	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	12.497400835152	0.474258002426595	12.497400835152	0.618718321731054
ENSG00000014138	5.98340916073869e-13	0.00402890754134321	1.47805658611082e-10	0.995238688019087	0.000732404291166394	2	53	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	7.42988339158078	1.31635674496095	7.42988339158078	1.43710180746267
