geneID	p0	p1	p2	p3	p4	hit	nonhit	traits	maxSigEQTL	maxSigGWAS	maxNonSigEQTL	maxNonSigGWAS
ENSG00000007341	3.61599531976917e-15	3.51423558314102e-06	1.02894984275046e-09	0.999993534570617	2.95016484813444e-06	2	36	UKB_50_Standing_height	9.60636864915434	1.27563359829017	9.60636864915434	1.59989509718521
ENSG00000007341	1.2793659635507e-07	3.36739211699588e-06	0.0366020200448152	0.963393737026245	7.47600227206925e-07	2	36	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	9.60636864915434	0.984896033835321	9.60636864915434	1.09762853916663
ENSG00000007341	3.20392742604747e-07	3.20035826181802e-06	0.0909904865466818	0.908890184955825	0.000115807746488646	2	36	Astle_et_al_2016_Lymphocyte_counts	9.60636864915434	1.3088300658684	9.60636864915434	1.45854562388209
ENSG00000007341	2.30703847382895e-21	3.51286549357913e-06	6.56737155215993e-16	0.999996013466247	4.73668256375904e-07	2	36	UKB_20002_1065_self_reported_hypertension	9.60636864915434	0.479723359540039	9.60636864915434	1.18417195748824
ENSG00000007341	1.16245650680641e-06	2.34397900066113e-06	0.331511693313478	0.668460318425839	2.44818251763894e-05	2	36	UKB_20022_Birth_weight	9.60636864915434	0.09282775867767	9.60636864915434	0.373597098755985
ENSG00000007341	8.56581802687452e-40	3.51811823471947e-06	2.43476193097274e-34	0.999995596330795	8.85550975372464e-07	2	36	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	9.60636864915434	0.0310374626683786	9.60636864915434	0.0881919733786009
ENSG00000007341	1.01230764342032e-06	2.49011542440555e-06	0.289021163798318	0.710944944757978	3.0389020637248e-05	2	36	SSGAC_Education_Years_Pooled	9.60636864915434	0.774690718274137	9.60636864915434	0.942714355581785
ENSG00000009844	0.000152617435473196	0.120715995992519	0.0011003475838737	0.870208801270735	0.00782223771739989	5	69	UKB_23099_Body_fat_percentage	0.677294980783894	0.778540894754656	0.677294980783894	1.16605730610339
ENSG00000009844	5.83490288087671e-51	0.121044027064595	4.20968239894976e-50	0.873147640070017	0.00580833286538722	5	69	GIANT_HEIGHT	0.677294980783894	0.27769274245427	0.677294980783894	0.443697499232713
ENSG00000009844	2.05148775404127e-112	0.120939742658856	1.47914116046295e-111	0.871844497895545	0.00721575944559717	5	69	UKB_50_Standing_height	0.677294980783894	1.53410396075129	0.677294980783894	1.58588799420459
ENSG00000009844	0.0157985220304141	0.105279958922483	0.11404523050969	0.759870410694611	0.00500587784280217	5	69	UKB_21001_Body_mass_index_BMI	0.677294980783894	0.541481591483473	0.677294980783894	1.11618287898561
ENSG00000009844	1.21583315393029e-08	0.120372560809014	8.78558063050178e-08	0.869668894853186	0.00995844432366132	5	69	UKB_20022_Birth_weight	0.677294980783894	0.825762131902792	0.677294980783894	0.88308917530412
ENSG00000009844	0.0321087410500426	0.0880967797167918	0.232243316800095	0.637075822584554	0.0104753398485161	5	69	EGG_BW3_EUR	0.677294980783894	0.468521082957745	0.677294980783894	0.920818753952375
ENSG00000009844	0.0308236375267639	0.090032380541577	0.222328422883063	0.649298881890908	0.0075166771576879	5	69	UKB_20002_1065_self_reported_hypertension	0.677294980783894	0.221669762488767	0.677294980783894	0.30288445972432
ENSG00000010626	1.09158454318888e-42	7.1092648268757e-42	0.13310247216068	0.866868539638702	2.89882006216148e-05	6	140	Astle_et_al_2016_Reticulocyte_count	29.5516369237962	1.19517932127884	30.5222408011661	2.07252697900472
ENSG00000010626	6.82744180483636e-43	8.20936295347735e-42	0.0767794417425317	0.92320113435525	1.94239022162952e-05	6	140	UKB_20002_1111_self_reported_asthma	29.5516369237962	0.0620000134778171	30.5222408011661	0.113190540988129
ENSG00000010626	3.83351249952777e-42	5.0651104241833e-42	0.430779507451142	0.569175762649158	4.47298997025014e-05	6	140	UKB_50_Standing_height	29.5516369237962	0.267195060446178	30.5222408011661	0.313558447758398
ENSG00000010626	1.58548851889423e-43	8.00501084641555e-42	0.0194215268459708	0.980578089054006	3.84100029242838e-07	6	140	IMMUNOBASE_Multiple_sclerosis_hg19	29.5516369237962	0.342070638513793	30.5222408011661	1.062331685601
ENSG00000010626	5.47001459761287e-72	8.20633504572533e-42	6.66559988976101e-31	1	1.12290149751523e-34	6	140	Astle_et_al_2016_Platelet_count	29.5516369237962	0.652279782965962	30.5222408011661	0.946537395074545
ENSG00000010626	1.26354269623643e-89	8.22263936006123e-42	1.53666315754247e-48	1	9.64610605292287e-43	6	140	Astle_et_al_2016_Lymphocyte_counts	29.5516369237962	0.289544135664575	30.5222408011661	0.544393887418133
ENSG00000010626	8.14599918928161e-43	8.06640696050164e-42	0.091722262685994	0.908260524317509	1.72129965016878e-05	6	140	UKB_6152_8_diagnosed_by_doctor_Asthma	29.5516369237962	0.140398279473373	30.5222408011661	0.187469323106994
ENSG00000010626	9.80897502969595e-53	8.22485221782039e-42	1.19260197871103e-11	0.999999999988034	3.93635661121152e-14	6	140	Astle_et_al_2016_White_blood_cell_count	29.5516369237962	2.17894524495311	30.5222408011661	2.28100036212128
ENSG00000010626	3.11755897268799e-66	8.21017884180264e-42	3.79718765298362e-25	1	5.69799371384999e-29	6	140	Astle_et_al_2016_Monocyte_count	29.5516369237962	0.25617677839625	30.5222408011661	0.474436941729933
ENSG00000010626	3.13475208570755e-42	5.71563442477268e-42	0.354193800512558	0.645805735560879	4.63926562624113e-07	6	140	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	29.5516369237962	0.293768742035337	30.5222408011661	0.41046983916282
ENSG00000010626	9.48010240553261e-43	7.2649082128081e-42	0.115427109111397	0.884554982288703	1.79085998983586e-05	6	140	Astle_et_al_2016_Sum_eosinophil_basophil_counts	29.5516369237962	0.205093893483196	30.5222408011661	0.483332453310597
ENSG00000011295	3.28088476853331e-08	2.6202188398348e-06	0.00992054550894098	0.787554543550897	0.202522257912476	7	132	UKB_21001_Body_mass_index_BMI	9.09216905980588	6.31946581969145	9.99550236423091	6.43022034983073
ENSG00000011295	4.40461550993471e-25	3.31317374783262e-06	1.32833377778768e-19	0.999171738779718	0.000824948046534649	7	132	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	9.09216905980588	24.8616973018337	9.99550236423091	25.1612768099686
ENSG00000011295	3.46356868009347e-25	3.31299241183987e-06	1.04434779385139e-19	0.998936182240443	0.00106050476714555	7	132	Astle_et_al_2016_Neutrophil_count	9.09216905980588	24.9804683154687	9.99550236423091	25.2350770153501
ENSG00000011295	3.24922340208818e-11	3.26649599778065e-06	9.79116313112767e-06	0.984179369729	0.0158075725793787	7	132	Astle_et_al_2016_White_blood_cell_count	9.09216905980588	10.2662411644128	9.99550236423091	10.4498940006524
ENSG00000011295	2.50322279131791e-25	3.31343518112972e-06	7.5473917637381e-20	0.999015201830873	0.000981484733948868	7	132	Astle_et_al_2016_Granulocyte_count	9.09216905980588	25.1083510561294	9.99550236423091	25.4113921952573
ENSG00000011295	1.47707786284892e-25	3.31363002161203e-06	4.45272519817138e-20	0.998901070989054	0.00109561538092398	7	132	Astle_et_al_2016_Sum_basophil_neutrophil_counts	9.09216905980588	25.3571399474155	9.99550236423091	25.6239708182718
ENSG00000011295	2.72788605831911e-07	2.76201404398096e-06	0.0822238486143009	0.831745644619503	0.0860274719635458	7	132	Astle_et_al_2016_Lymphocyte_counts	9.09216905980588	5.99139982823808	9.99550236423091	6.03508070571336
ENSG00000011295	3.5690251762297e-23	3.30586544380032e-06	1.07609346981052e-17	0.996718952879679	0.00327774125487695	7	132	Astle_et_al_2016_Myeloid_white_cell_count	9.09216905980588	22.8735438865682	9.99550236423091	23.1638658505346
ENSG00000011295	1.17889788629525e-14	3.31259386773823e-06	3.55882300198237e-09	0.999996296197902	3.87649395790017e-07	7	132	Astle_et_al_2016_Monocyte_count	9.09216905980588	0.320299619128036	9.99550236423091	0.494171966145164
ENSG00000012048	0.00330045124289714	0.142379129884388	0.0188581322708598	0.813327860621345	0.0221344259805094	11	350	Astle_et_al_2016_White_blood_cell_count	0.830704784150257	3.58972903574782	2.78052812206539	4.96497071779763
ENSG00000012048	0.00149839437368287	0.144432551297171	0.00858717216095026	0.827592221413468	0.0178896607547272	11	350	UKB_20002_1111_self_reported_asthma	0.830704784150257	0.139528729542006	2.78052812206539	0.221049540465157
ENSG00000012048	2.58699135838768e-07	0.144103643379946	1.4798290081628e-06	0.824141387894627	0.0317532301972832	11	350	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.830704784150257	0.627201215984374	2.78052812206539	0.67041512438374
ENSG00000012048	0.0143806581480577	0.133261632868562	0.0827619126104363	0.766776694208822	0.00281910216412183	11	350	BCAC_Overall_BreastCancer_EUR	0.830704784150257	0.802866000451901	2.78052812206539	1.66977784986713
ENSG00000012048	9.93736131353646e-07	0.14655543218201	5.69070831307169e-06	0.838976762435242	0.0144611209383026	11	350	UKB_50_Standing_height	0.830704784150257	0.191471735399364	2.78052812206539	0.307355554384924
ENSG00000012048	0.00559914239891593	0.142303358046297	0.0322385532735272	0.819204260837304	0.000654685443955706	11	350	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.830704784150257	0.554736849004116	2.78052812206539	0.919136505822039
ENSG00000012048	0.00123811294967543	0.145291493586798	0.00710440574060404	0.833560129695006	0.0128058580279156	11	350	UKB_6152_8_diagnosed_by_doctor_Asthma	0.830704784150257	0.100125951130461	2.78052812206539	0.150887182441724
ENSG00000012048	0.0127449848966796	0.134996668063153	0.0733610364011483	0.77691422455206	0.00198308608695909	11	350	GLGC_Mc_TG	0.830704784150257	1.61109280121428	2.78052812206539	1.78861244706314
ENSG00000012048	0.060401695083285	0.0875531598346344	0.347769316870404	0.503994653224077	0.000281174987598968	11	350	GLGC_Mc_HDL	0.830704784150257	0.9800533495201	2.78052812206539	1.06565307326174
ENSG00000012048	0.0348261551831906	0.113107186987878	0.20052498116307	0.651113563847826	0.000428112818035113	11	350	EAGLE_Eczema	0.830704784150257	0.149047600206507	2.78052812206539	0.40464709695331
ENSG00000012048	3.29393298619514e-08	0.147083542465259	1.88749152606959e-07	0.842563213600155	0.0103530222461053	11	350	GIANT_HEIGHT	0.830704784150257	0.585026682679568	2.78052812206539	0.723354332367122
ENSG00000012048	0.0593119555503067	0.08770836756287	0.338988105639727	0.50116707804536	0.0128244932017362	11	350	Astle_et_al_2016_Lymphocyte_counts	0.830704784150257	0.51684079028302	2.78052812206539	0.58236226034777
ENSG00000012048	0.0566209968302901	0.0908609475349624	0.325950190024901	0.522887212205695	0.00368065340415089	11	350	IMMUNOBASE_Multiple_sclerosis_hg19	0.830704784150257	0.320963203991944	2.78052812206539	0.384906630869884
ENSG00000012048	0.00555210415111643	0.137506035204845	0.031748810542948	0.785946769819961	0.0392462802811298	11	350	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.830704784150257	5.46903231842809	2.78052812206539	6.78198995701564
ENSG00000012048	0.000107288986409101	0.147444122549867	0.000615134890658867	0.845207107610701	0.00662634596236471	11	350	UKB_21001_Body_mass_index_BMI	0.830704784150257	2.25476698604469	2.78052812206539	2.42031729854547
ENSG00000012048	4.49539266913041e-06	0.146363989445182	2.57602359743444e-05	0.838516326596661	0.0150894283295127	11	350	Astle_et_al_2016_Reticulocyte_count	0.830704784150257	0.514704561273911	2.78052812206539	0.514704561273911
ENSG00000012048	0.003791419207783	0.139321633454482	0.0216756850787948	0.796155829831242	0.0390554324276974	11	350	Astle_et_al_2016_Myeloid_white_cell_count	0.830704784150257	5.68214551066853	2.78052812206539	7.00713732861097
ENSG00000012048	0.0591237058870416	0.0888483612203475	0.340434466532113	0.511479650882275	0.000113815478223601	11	350	UKB_20002_1309_self_reported_osteoporosis	0.830704784150257	0.659877586908613	2.78052812206539	0.857876351888983
ENSG00000012048	1.47889299560221e-06	0.147433085570781	8.46870580338298e-06	0.844112991649024	0.00844397518139509	11	350	UKB_23099_Body_fat_percentage	0.830704784150257	2.42948957143949	2.78052812206539	2.58128144710083
ENSG00000012048	0.00362923920472028	0.13908945591448	0.020748352856844	0.794805274619879	0.0417276774040773	11	350	Astle_et_al_2016_Granulocyte_count	0.830704784150257	5.69831905070642	2.78052812206539	7.07494587968816
ENSG00000012048	0.0108796903191142	0.132173838832462	0.0622025982435507	0.755333308317459	0.0394105642874141	11	350	Astle_et_al_2016_Neutrophil_count	0.830704784150257	5.0691528083175	2.78052812206539	6.3394190875727
ENSG00000012048	0.00946512332695403	0.13312980895232	0.0541027603045929	0.760609388219189	0.0426929191969447	11	350	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.830704784150257	5.19695278950887	2.78052812206539	6.5066813917679
ENSG00000012048	0.000442008522821328	0.146116158483733	0.00253269541874338	0.837056644494288	0.0138524930804143	11	350	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.830704784150257	0.39913596369016	2.78052812206539	0.40197592766581
ENSG00000012048	0.00136099767047216	0.145181190143599	0.00779037249748665	0.83084488341442	0.0148225562740227	11	350	Astle_et_al_2016_Monocyte_count	0.830704784150257	0.651889931519762	2.78052812206539	0.868702203402377
ENSG00000012048	0.000669815132699669	0.14514799557598	0.00383413820151311	0.83070422779866	0.0196438232911471	11	350	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.830704784150257	0.355109390245666	2.78052812206539	0.422438801559438
ENSG00000012048	0.00135191311584075	0.146018388244721	0.00778005532175701	0.840093244381516	0.00475639893616504	11	350	IBD.EUR.Crohns_Disease	0.830704784150257	0.651305831481689	2.78052812206539	0.755228238504705
ENSG00000012048	1.89356197826009e-05	0.145082079370822	0.000108266097104447	0.829291853755723	0.0254988651565677	11	350	Astle_et_al_2016_Eosinophil_counts	0.830704784150257	3.04029097575357	2.78052812206539	3.09409623378338
ENSG00000012048	0.0302123591730084	0.115262560073495	0.173603105116805	0.662101767583969	0.0188202080527231	11	350	IBD.EUR.Ulcerative_Colitis	0.830704784150257	0.118672415899449	2.78052812206539	0.214385475053176
ENSG00000012048	9.24715803194268e-05	0.145368479451936	0.000529122865375951	0.831572649439525	0.0224372766628439	11	350	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.830704784150257	3.30829979170984	2.78052812206539	3.55299710153384
ENSG00000012048	0.00577573740499649	0.141340430233519	0.0330758988457587	0.809262131072766	0.0105458024429591	11	350	Astle_et_al_2016_Platelet_count	0.830704784150257	0.505288974794737	2.78052812206539	0.660349842386316
ENSG00000012048	3.51676022702855e-07	0.147295899060177	2.02359268715034e-06	0.847320957515209	0.0053807681559035	11	350	IBD.EUR.Inflammatory_Bowel_Disease	0.830704784150257	0.252277537964492	2.78052812206539	0.446723953862901
ENSG00000013561	1.37827259586354e-10	4.94035014328839e-07	0.000278904789643721	0.999720461376269	1.39661244564713e-07	3	88	UKB_6152_8_diagnosed_by_doctor_Asthma	11.9295705209434	0.205361319902535	12.497400835152	0.23161271738312
ENSG00000013561	2.21756895798193e-36	4.95562162480252e-07	4.47485270045373e-30	0.999999423341374	8.10964583116862e-08	3	88	Astle_et_al_2016_Sum_eosinophil_basophil_counts	11.9295705209434	1.08825662214407	12.497400835152	1.09843270997155
ENSG00000013561	1.76779243659178e-35	4.95944899216172e-07	3.56449154395429e-29	0.999999412536015	9.15190863049657e-08	3	88	Astle_et_al_2016_Eosinophil_counts	11.9295705209434	1.2720522904552	12.497400835152	1.2720522904552
ENSG00000013561	5.34709291845081e-18	4.95156157960449e-07	1.07987952589899e-11	0.999999447965056	5.6867986842387e-08	3	88	Astle_et_al_2016_Platelet_count	11.9295705209434	0.500450374094851	12.497400835152	0.558147824226708
ENSG00000013561	6.05559554818109e-14	4.95968781957186e-07	1.22096218643628e-07	0.999999295103059	8.68318800825899e-08	3	88	Astle_et_al_2016_Neutrophil_count	11.9295705209434	1.32002730572258	12.497400835152	1.40208552879747
ENSG00000013561	6.38759848624424e-18	4.9599620525986e-07	1.28783137546334e-11	0.999999414671508	8.93194123664164e-08	3	88	Astle_et_al_2016_Granulocyte_count	11.9295705209434	1.26688301855794	12.497400835152	1.43179827593301
ENSG00000013561	5.89794065306101e-10	4.91877648454389e-07	0.00119762998278781	0.998801875122783	2.42698820022106e-09	3	88	TAGC_Asthma_EUR	11.9295705209434	0.886003533385378	12.497400835152	1.12713020533516
ENSG00000013561	1.85724217340361e-09	4.93308883254891e-07	0.00375074157705699	0.996248170318948	5.92937871127266e-07	3	88	UKB_50_Standing_height	11.9295705209434	0.293734237020158	12.497400835152	1.1748196422297
ENSG00000013561	2.75063435174241e-09	4.89983164368888e-07	0.00558238939305196	0.994416711932797	4.05940352855996e-07	3	88	IBD.EUR.Crohns_Disease	11.9295705209434	0.588548657862062	12.497400835152	1.27153743728825
ENSG00000013561	1.40615408943501e-07	3.5185861533757e-07	0.285528345193885	0.714470663155288	4.99176801564732e-07	3	88	EAGLE_Eczema	11.9295705209434	0.578368108098002	12.497400835152	0.659068321308669
ENSG00000013561	3.18362707250595e-14	4.96273409683024e-07	6.41506270941814e-08	0.999999362179193	7.7396737393458e-08	3	88	Astle_et_al_2016_White_blood_cell_count	11.9295705209434	2.01718623786814	12.497400835152	2.15372475758779
ENSG00000013561	9.81622951582423e-10	4.93871123552515e-07	0.00198366493367414	0.99801539602579	4.44187790274323e-07	3	88	GIANT_HEIGHT	11.9295705209434	0.443697499232713	12.497400835152	0.563540260638755
ENSG00000013561	3.48476326108918e-08	4.60331363720384e-07	0.0703731407925304	0.929617192032325	9.17199614924137e-06	3	88	UKB_23099_Body_fat_percentage	11.9295705209434	0.283360367909291	12.497400835152	0.283360367909291
ENSG00000013561	1.19489636479383e-14	4.96081725138503e-07	2.40866691266201e-08	0.999999390421729	8.94098623386481e-08	3	88	Astle_et_al_2016_Sum_basophil_neutrophil_counts	11.9295705209434	1.30068269897862	12.497400835152	1.41038545936873
ENSG00000013561	4.67798847505947e-17	4.95879930792651e-07	9.43370655972592e-11	0.999999417957048	8.60686871748489e-08	3	88	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	11.9295705209434	1.34103515733556	12.497400835152	1.49620931694282
ENSG00000013561	1.52624768406662e-07	3.4016082161065e-07	0.309712490788146	0.690267534871592	1.94815546721507e-05	3	88	IBD.EUR.Inflammatory_Bowel_Disease	11.9295705209434	0.404173222926777	12.497400835152	0.726535727378654
ENSG00000013561	1.36942434397463e-08	4.80878137467531e-07	0.0276889586919115	0.972307373344831	3.1733908777773e-06	3	88	UKB_21001_Body_mass_index_BMI	11.9295705209434	0.431902850428875	12.497400835152	0.431902850428875
ENSG00000013561	3.23932106234199e-08	4.60074230379851e-07	0.0657773324003081	0.93422207171824	1.03414010969088e-07	3	88	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	11.9295705209434	0.306571472573961	12.497400835152	0.306571472573961
ENSG00000013561	2.20707342078072e-07	2.71836882578842e-07	0.448095557959287	0.551901897997717	2.051498771136e-06	3	88	UKB_1200_Sleeplessness_or_insomnia	11.9295705209434	0.28992983592314	12.497400835152	1.23491294024822
